sep=|
ESTADO|DISTRITO|PARTIDO_CI|CANDIDATURA_PROPIETARIA|CANDIDATURA_SUPLENTE
16|10|PAN_PRD|CARLOS HUMBERTO QUINTANA MARTINEZ|OMAR FRANCISCO GUDIÑO MAGAÑA
16|10|PRI_PRD|CARLOS HUMBERTO QUINTANA MARTINEZ|OMAR FRANCISCO GUDIÑO MAGAÑA
16|11|PAN|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PRI|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PRD|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PVEM|MARIA TERESA HERNANDEZ RODRIGUEZ|NANCY TORRES CHAVEZ
16|11|PT|VANESSA LOPEZ CARRILLO|LAURA ELENA ZARAGOZA AVALOS
16|11|MOVIMIENTO CIUDADANO|EDUARDO TAPIA LOPEZ|RODOLFO SALVADOR ARELLANO YAÑEZ
16|11|MORENA|MARIA CHAVEZ PEREZ|ROSA ANA PEREZ ZUÑIGA
16|11|PES|ARCELIA MENDOZA HERNANDEZ|IVONNE CATARINO TRINIDAD
16|11|RSP|ANA LAURA PURECO PUNZO|MARIA AFRODITA RODRIGUEZ CONTRERAS
16|11|FS X MÉXICO|ADRIANA KARRUM VAZQUEZ|JUDITH PIÑON MELCHOR
16|11|PAN_PRI_PRD|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PAN_PRI|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PAN_PRD|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|11|PRI_PRD|MARIA MACARENA CHAVEZ FLORES|MARIA TERESA MADRIGAL ALANIZ
16|12|PAN|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PRI|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PRD|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PVEM|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|PT|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|MOVIMIENTO CIUDADANO|CAROLINA BUSTAMANTE PEREZ|MARIA DE LOS ANGELES PALLARES MERCADO
16|12|MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|PES|ADRIAN RUIZ BERNABE|PEDRO ALBERTO PEREZ ANGUIAR
16|12|RSP|MA DEL CARMEN CORTES OCHOA|ESTEFANI RAMIREZ ALVAREZ
16|12|FS X MÉXICO|ALDO GUTIERREZ AGUIRRE|NARCIZO RENTERIA PALOMINOS
16|12|PAN_PRI_PRD|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PAN_PRI|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PAN_PRD|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PRI_PRD|IRMA VARGAS MORALES|YUDITH BERENICE VAZQUEZ GRAJEDA
16|12|PVEM_PT_MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|PVEM_PT|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|PVEM_MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
16|12|PT_MORENA|FRANCISCO JAVIER HUACUS ESQUIVEL|JULIO CESAR MORENO RINCON
17|1|PAN|OSCAR DANIEL MARTINEZ TERRAZAS|JOSE LUIS GOMEZ BORBOLLA
17|1|PRI|GABRIEL MIGUEL HADDAD GIORGI|VICTOR IVAN SAUCEDO TAPIA
17|1|PRD|MARIA TERESA DOMINGUEZ RIVERA|NANCY CANDELARIA AVILA DE JESUS
17|1|PVEM|CYNTHIA MARISELMA PEREZ SUERO|KARLA PARRA GONZALEZ
17|1|PT|DIANA TRUJILLO VARGAS|JUANA ARROYO LUGO
17|1|MOVIMIENTO CIUDADANO|ELIZABETH HOYOS FIGUEROA|ANAHI YETZEL LUGO BONILLA
17|1|MORENA|JORGE ALBERTO BARRERA TOLEDO|LUIS MIGUEL HUICOCHEA SALGADO
17|1|PES|VIANEY NAJERA VAZQUEZ|JUDITH LOPEZ CORDOVA
17|1|RSP|YOLANDA VELAZQUEZ DIAZ|ERICA JOSE MORALES SALDIVAR
17|1|FS X MÉXICO|NADIA LUZ MARIA LARA CHAVEZ|GABRIELA PARRA MORENO
17|2|PAN|RICARDO DORANTES SAN MARTIN|MORENO VAZQUEZ ISAAC
17|2|PRI|MARTHA PAOLA SANCHEZ OROZCO|LORENIA GAMA VAZQUEZ
17|2|PRD|ARNULFO MONTES CUEN|LUIS ANGEL BAHENA LOPEZ
17|2|PVEM|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PT|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|MOVIMIENTO CIUDADANO|GABRIELA GOROSTIETA LARA|ZULLY MERLENE FLORES LUNA
17|2|MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PES|HUGO ENRIQUE HERNANDEZ PEREZ|SALVADOR SALGADO HERAS
17|2|RSP|SERGIO ARTURO BELTRAN TOTO|MAURICIO ARZAMENDI GORDERO
17|2|FS X MÉXICO|JOSE ANTONIO ALBARRAN CONTRERAS|FERNANDO CRUZ CASABLANCA
17|2|PVEM_PT_MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PVEM_PT|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PVEM_MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|2|PT_MORENA|ALEJANDRA PANI BARRAGAN|ESMERALDA FLORES CARRANZA
17|3|PAN|NANCY GUADALUPE ECHEVERRIA GUERRERO|KAREN GIOVANNA LEZAMA BARRERA
17|3|PRI|ANTONIO DOMINGUEZ ARAGON|FELIX MAURICIO RODRIGUEZ PINEDA
17|3|PRD|MARTHA AIDA VIQUE RENDON|LIZBETH CATALAN SANCHEZ
17|3|PVEM|ALDEGUNDO ABURTO GOMEZ|FERMIN HERNANDEZ FRANCO
17|3|PT|RAUL TADEO NAVA|GILBERTO CESAR YAÑEZ BUSTOS
17|3|MOVIMIENTO CIUDADANO|HORACIO BELLO RODRIGUEZ|JUAN MANUEL ROSAS LOPEZ
17|3|MORENA|JUANITA GUERRA MENA|MARIA GUADALUPE ROBLES FRUTOS
17|3|PES|JOSE LUIS GALINDO CORTEZ|MIGUEL OCTAVIO SANCHEZ HERNANDEZ
17|3|RSP|OTHON SANCHEZ VELA|OSCAR ALBERTO RODRIGUEZ AGUIAR
17|3|FS X MÉXICO|SERGIO ARIAS YAÑEZ|ALBA DOMINGUEZ VERGARA
17|4|PAN|JULIO CESAR ORTIZ POPOCA|MIGUEL ANGEL RAMIREZ ROMAN
17|4|PRI|ALEJANDRA JIMENEZ GONZALEZ|FABIOLA JIMENEZ AVILA
17|4|PRD|GUILLERMO MELENDEZ TEVILLO|ALFREDO CRESPO CATALAN
17|4|PVEM|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|PT|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|MOVIMIENTO CIUDADANO|MAYRA NALLELY MARTINEZ ORTIZ|DULCE ANGELICA MARTINEZ ORTIZ
17|4|MORENA|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|PES|ALVARO GARCIA ALVAREZ|CARLOS BECERRIL Y URDAPILLETA
17|4|RSP|ENRIQUE ALONSO PLASCENCIA|ENRIQUE LOPEZ VILLANUEVA
17|4|FS X MÉXICO|JOSE AMADO ORIHUELA TREJO|ARMANDO MANUEL PEREZ PINEDA
17|4|PVEM_PT_MORENA|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|PVEM_PT|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|PVEM_MORENA|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|4|PT_MORENA|BRENDA ESPINOZA LOPEZ|ROCIO CAROLINA POZOS PONCE
17|5|PAN|JOSE OMAR SEDANO GARCIA|JOSE LUIS REYES ESCOBEDO
17|5|PRI|ELIAS POLANCO SALDIVAR|ATAULFO HINOJOSA GARCIA
17|5|PRD|MANUEL ARTURO CASTRO MEDINA|TOMAS PINEDA ROJAS
17|5|PVEM|EMILIO MERINO TORRES|HORACIO SOLIS BARRAGAN
17|5|PT|ESTHER BARRERA BALON|ALMA NALLELY ARELLANO LEZAMA
17|5|MOVIMIENTO CIUDADANO|PERSEO QUIROZ RENDON|DELFINO GOMEZ ESPINOZA
17|5|MORENA|JOSE GUADALUPE AMBROCIO GACHUZ|AGUSTIN ABARCA DIAZ
17|5|PES|OMAR ZAMBRANO HERNANDEZ|JOSE ANTONIO RAZO PADILLA
17|5|RSP|CARLOS GUSTAVO FERIA SARMIENTO|IVAN GUSTAVO ISLAS CASTILLO
17|5|FS X MÉXICO|VERONICA MARTINEZ VIELMA|ARIANNA MOLINA CASTRO
18|1|PAN|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PRI|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PRD|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PVEM|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|PT|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|MOVIMIENTO CIUDADANO|LUCIO SANTANA ZUÑIGA|JESUS SAMUEL RIVERA JIMENEZ
18|1|MORENA|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|PES|VERONICA GUADALUPE VILLELA ESPERICUETA|LAURA REYES SILVA
18|1|RSP|SERGIO IBARRA RUIZ|FRANCISCO JIMENEZ LOPEZ
18|1|FS X MÉXICO|DINORA DIAZ CARRILLO|MARIA BLAS VILLA RAMOS
18|1|PAN_PRI_PRD|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PAN_PRI|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PAN_PRD|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PRI_PRD|MANUEL HUMBERTO COTA JIMENEZ|TOMAS CERVANDO CERVANTES DE DIOS
18|1|PVEM_PT_MORENA|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|PVEM_PT|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|PVEM_MORENA|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|1|PT_MORENA|MIGUEL PAVEL JARERO VELAZQUEZ|FELIX DURAN RUIZ
18|2|PAN|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PRI|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PRD|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PVEM|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|PT|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|MOVIMIENTO CIUDADANO|JULIETA MEJIA IBAÑEZ|CYNTHIA GUADALUPE TRUJILLO LARA
18|2|MORENA|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|PES|SERGIO AMAURY PONCE VILLEGAS|LUIS CARLOS CERVATES MARTINEZ
18|2|RSP|HUGO ERIC LOPEZ TALAMANTES|JESUS ADOLFO SANTOS BAÑUELOS
18|2|FS X MÉXICO|ANGELICA PATRICIA SANCHEZ MEDINA|GABRIELA YOLANDA NAVARRETE ARAMBUL
18|2|PAN_PRI_PRD|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PAN_PRI|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PAN_PRD|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PRI_PRD|LEOPOLDO DOMINGUEZ GONZALEZ|JUAN CARLOS CUERVO BARRALES
18|2|PVEM_PT_MORENA|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|PVEM_PT|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|PVEM_MORENA|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|2|PT_MORENA|JASMINE MARIA BUGARIN |NATALIA CAROLINA ALVAREZ CASTRO
18|3|PAN|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PRI|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PRD|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PVEM|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|PT|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|MOVIMIENTO CIUDADANO|MARIA MAGDALENA AGUILAR GONZALEZ|PETRA MEJIA PEREZ
18|3|MORENA|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|PES|CRISTIAN DE JESUS VAZQUEZ GUZMAN|MELVIS NONU GUTIERREZ HINOJOSA
18|3|RSP|MARICELA MIRAMONTES NAVARRO|EDELMIRA MERCADO HERNANDEZ
18|3|FS X MÉXICO|ELIA VERONICA ZARAGOZA QUIYONO|TENABARE INOSTRA NAIA PARTIDA GONZALEZ
18|3|PAN_PRI_PRD|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PAN_PRI|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PAN_PRD|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PRI_PRD|ANA BERTHA MARQUEZ DUARTE|MARY ALEXANDRA VELA MCCARTHY
18|3|PVEM_PT_MORENA|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|PVEM_PT|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|PVEM_MORENA|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
18|3|PT_MORENA|JORGE ARMANDO ORTIZ RODRIGUEZ|GUILLERMO ORTEGA RUIZ
19|1|PAN|HECTOR ISRAEL CASTILLO OLIVARES|CARLOS FERNANDO GARCIA ASTORGA
19|1|PRI|VERA GARCIA HINOJOSA|MARIA DEL CARMEN TORRES RIVERA
19|1|PRD|JACOB DE JOSE REYNA GALVAN|GUILLERMO CONTRERAS HERNANDEZ
19|1|PVEM|GABRIELA ELIZONDO MONTEMAYOR|TANIA ESCAMILLA MONTEMAYOR
19|1|PT|PEDRO NORIEGA HELLIG|JOSE LUIS DE ALBA VILLARREAL
19|1|MOVIMIENTO CIUDADANO|THELMA CORA GARZA SALINAS|EDITH LAZARETH GONZALEZ MARTINEZ
19|1|MORENA|GERARDO JAVIER GARZA SALINAS|CARLOS ARTURO SERNA BALLI
19|1|PES|MONICA GABRIELA GONZALEZ MENDEZ|DOMINGA BALDERAS MARTINEZ
19|1|RSP|DAVID GUSTAVO TOACHE MALDONADO|RODOLFO ALEJANDRO AGUILAR MARTINEZ
19|1|FS X MÉXICO|LINDA AURORA PERALES LEAL|KARLA BEATRIZ GUTIERREZ AYALA
19|2|PAN|KARLA BETSABE QUIROZ PUENTE|CLAUDIA GARCIA SEPULVEDA
19|2|PRI|ANDRES MAURICIO CANTU RAMIREZ|ROGELIO PEÑA SALINAS
19|2|PRD|PATRICIA MONDRAGON GARDUÑO|FLAVIA DOMITILA LOREDO SIFUENTES
19|2|PVEM|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|PT|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|MOVIMIENTO CIUDADANO|ADRIAN MARIO GONZALEZ CABALLERO|ADRIAN MARCELO GONZALEZ BAHO
19|2|MORENA|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|PES|VERONICA LOZANO GARCIA|NANCY PATRICIA SANCHEZ HERNANDEZ
19|2|RSP|JOSE ULISES TREVIÑO GARCIA|RODOLFO FRANCO LEAL
19|2|FS X MÉXICO|VALERIA PUENTE SANCHEZ|ANA LISETH LEDEZMA TORRES
19|2|PVEM_PT_MORENA|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|PVEM_PT|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|PVEM_MORENA|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|2|PT_MORENA|MARIA GUILLERMINA ALVARADO MORENO|LESLIE MELISA GAMBOA VIDAL
19|3|PAN|WENDY MARICELA CORDERO GONZALEZ|LUZ GIOVANNA LEAL MONTOY
19|3|PRI|GILDA ANNEL REYES TEPEPA|LORENA VELAZQUEZ BARBOSA
19|3|PRD|ROCIO MAYBE MONTALVO ADAME|SYLVIA GERALDINE COLUNGA BOTELLO
19|3|PVEM|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|PT|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|MOVIMIENTO CIUDADANO|MARTHA LAURA RAMIREZ PEREZ|ANDREA DENISSE TREVIÑO CASTELLANOS
19|3|MORENA|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|PES|MILTON JAVIER GARZA IBARRA|PEDRO PABLO ORTEGA MONTEMAYOR
19|3|RSP|JOSE MANUEL LOPEZ SAUCEDO|GREGORIO VALENTIN VILLARREAL GARZA
19|3|FS X MÉXICO|ALFONSO VILLA AMADOR|JORGE LUIS REYNA ALEMAN
19|3|PVEM_PT_MORENA|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|PVEM_PT|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|PVEM_MORENA|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|3|PT_MORENA|JOSE LUIS GARCIA DUQUE|JORGE DE JESUS CORONADO GOMEZ
19|4|PAN|PEDRO SALGADO ALMAGUER|JUAN RAMON MASTRETTA LOPEZ
19|4|PRI|REBECA ALEJANDRA ALVARADO DAVILA|MAYRA ALEJANDRA PESSINA ZARAZUA
19|4|PRD|GILBERTO DE LEON DEL RIO|RICARDO AUGUSTO MEZO BAEZA
19|4|PVEM|ARMANDO RAMIREZ ANGUIANO|PAULINA VERDIRAME ELIZONDO
19|4|PT|FEBE PRISCILA BENAVIDES LOZANO|ITZEL ARANTZA CORTES NATERAS
19|4|MOVIMIENTO CIUDADANO|HUGO ALONSO LEIVA RODRIGUEZ|ALEJANDRO JULIO GONZALEZ VASQUEZ
19|4|MORENA|CAMILO RAMIREZ PUENTE|MAURICIO LUIS FELIPE CASTILLO FLORES
19|4|PES|JOSE ROBERTO SALINAS PADILLA|EDGAR ROBERTO PALMA CHAVEZ
19|4|RSP|GERARDO LOPEZ MENDOZA|EFREN JIMENEZ RODRIGUEZ
19|4|FS X MÉXICO|MARCO ANTONIO CEPEDA ALVAREZ|JORGE ALBERTO CASIQUE LOPEZ
19|5|PAN|PAULA MAYELA PALOMO LEYVA|ROSA ELENA PALOMO LEYVA
19|5|PRI|MARCELA GUERRA CASTILLO|ARIADNE VALERIA GARCIA SALAS
19|5|PRD|ANTONIO ALTA GONZALEZ|DANIEL SANTOS RODRIGUEZ
19|5|PVEM|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|PT|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|MOVIMIENTO CIUDADANO|JESUS JAVIER PEREZ SAGAON|ENRIQUE RUIZ RIVERA
19|5|MORENA|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|PES|BENJAMIN BELLOC UTTERBACK|JULIO  CESAR SALAS FERNANDEZ
19|5|RSP|MA MAGDALENA CUEVAS BETANCOURT|NADYA YOVANKA SAAVEDRA GONZALEZ
19|5|FS X MÉXICO|GRECIA NALLELY DE LA ROSA SANCHEZ|MARTHA BARRIENTOS VAZQUEZ
19|5|PVEM_PT_MORENA|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|PVEM_PT|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|PVEM_MORENA|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|5|PT_MORENA|SANTIAGO GONZALEZ SOTO|SANTIAGO GONZALEZ RAMIREZ
19|6|PAN|ANNIA SARAHI GOMEZ CARDENAS|AFRICA DONAJI ELIZONDO RODRIGUEZ
19|6|PRI|RAUL ALCALA GALLEGOS|MARCO ANTONIO DECANINI CONTRERAS
19|6|PRD|BRENDA ANGELICA VERA GARZA|NANCY JUDITH GARCIA GARCIA
19|6|PVEM|GLORIA ESTHER MUÑIZ SANCHEZ|PATRICIA GUADALUPE ZUÑIGA LOPEZ
19|6|PT|ROSA ESTHER VIOLETA ESPINOSA TOVAR|AURELIA BECERRA BECERRA
19|6|MOVIMIENTO CIUDADANO|LILIA ELIDA GARCIA RODRIGUEZ|ANA SOFIA GONZALEZ PEREZ
19|6|MORENA|JUDITH GRACE GONZALEZ HINCKS|LILIANA SOLIS BARRERA
19|6|PES|FRANCISCO JAVIER CRUZ JIMENEZ|MAURICIO ALEJANDRO CANTU FLORES
19|6|RSP|ADRIANA LEONOR DIAZ GARCIA|MYRIAM DEL CARMEN HERNANDEZ LUCIO
19|6|FS X MÉXICO|JUAN MARIO RAMOS ESMERADO|DIBANHI ALEJANDRA LOPEZ MORENO
19|7|PAN|MANUEL FLORENTINO GONZALEZ FLORES|RICARDO GONZALEZ MARTINEZ
19|7|PRI|ESPERANZA ALICIA RODRIGUEZ LOPEZ|KARLA MARTINA GARZA RODRIGUEZ
19|7|PRD|ELVIRA DONAJI LOPEZ GUERRERO|ADRIANA MASCAREÑAS ELIZONDO
19|7|PVEM|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|PT|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|MOVIMIENTO CIUDADANO|LESLY SARAI PRADO GRACIA|EDITH ESMERALDA MARTINEZ MATA
19|7|MORENA|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|PES|JOSE HECTOR SANCHEZ HERNANDEZ|CARLOS ALBERTO SALINAS ZAVALA
19|7|RSP|PERLA ELIZABETH CARRIZALES CARDENAS|LETICIA MARTINEZ TREVIÑO
19|7|FS X MÉXICO|MARIA DE LA LUZ LOYOLA RIOS|MARIA ELENA YESENIA LOPEZ GARCIA
19|7|PVEM_PT_MORENA|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|PVEM_PT|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|PVEM_MORENA|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|7|PT_MORENA|ANDRES PINTOS CABALLERO|JEAN MICHEL WILLARS RUBIO
19|8|PAN|ALICIA JANETH LIZARRAGA CEPEDA|CLARITA ELIZABETH MARTINEZ QUEZADA
19|8|PRI|MA DE JESUS AGUIRRE MALDONADO|YULIHANA MEAVE ARBIZO
19|8|PRD|CRUZ ALEJANDRO ARIAS CAMPOS|LEONARDO NAVARRO MURILLO
19|8|PVEM|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|PT|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|MOVIMIENTO CIUDADANO|JESUS MARIO GARZA GUEVARA|EDUARDO LEOPOLDO LOZANO GARZA
19|8|MORENA|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|PES|BERTHA MARGARITA UGARTE VILLAREAL|RUTH MARTINEZ PEÑA
19|8|RSP|SOFIA CECILIA VILLARREAL GONZALEZ|VANESSA NATALY CAMPOS HUERTA
19|8|FS X MÉXICO|CLAUDIA JOSEFINA HEREDIA GONZALEZ|MARIA DE LOS ANGELES GARCIA EGUIA
19|8|PVEM_PT_MORENA|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|PVEM_PT|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|PVEM_MORENA|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|8|PT_MORENA|YARELY GUADALUPE VERA GRIMALDO|TERESITA DE JESUS LOPEZ PEREZ
19|9|PAN|EDELMIRO CAVAZOS VALDES|RAUL OSVALDO MALDONADO VAZQUEZ
19|9|PRI|JUAN FRANCISCO ESPINOZA EGUIA|ELIAS CANTU DE LEON
19|9|PRD|MARIA DEL REFUGIO MARTINEZ MARTINEZ|MARICELA ZAPATA MATA
19|9|PVEM|VALERIA ARACELI VALDES CASTILLO|ARACELI CASTILLO MARTINEZ
19|9|PT|SERGIO GILBERTO NAVA MENCHACA|SALVADOR MOLINA ZARAZUA
19|9|MOVIMIENTO CIUDADANO|SAMUEL JAIME ELIZONDO GARCIA|CESAR EUGENIO FLORES GARCIA
19|9|MORENA|JUAN ANTONIO RODRIGUEZ GONZALEZ|JORGE AMEL SILVA SOTO
19|9|PES|EMAMIRIAM FERNANDA GONZALEZ MEZA|ZORAIDA SARAHI MENDOZA ALVARADO
19|9|RSP|ARMANDO GUTIERREZ GRAJALES|JAVIER EDUARDO GUIDI KAWAS
19|9|FS X MÉXICO|JULIO CESAR MEDELLIN REYNA|GLORIA ILEANA TORRES GONZALEZ
19|10|PAN|CARMINA CANTU TREVIÑO|FANIA RAQUEL ASPERA LEDEZMA
19|10|PRI|KARINA MARLEN BARRON PERALES|MARIA DEL PILAR GONZALEZ GARZA
19|10|PRD|ALVARO RODRIGUEZ GARZA|JUAN CARLOS SANCHEZ RODRIGUEZ
19|10|PVEM|SUSANA ESCALANTE CASTILLO|SANDRA PEÑA MATA
19|10|PT|SUSANA ESCALANTE CASTILLO|SANDRA PEÑA MATA
19|10|MOVIMIENTO CIUDADANO|ALICIA ANGELICA GUAJARDO ALATORRE|CLAUDIA ANGELICA CRUZ MALDONADO
19|10|MORENA|SUSANA ESCALANTE CASTILLO|SANDRA PEÑA MATA
